processed_tweets,brand,emotions
"['sxsw', 'getting', 'apple', 'store', 'sxsw', 'baby', 'link']",Apple,Neutral
"['getting', 'one', 'rt', 'line', 'ipad', '2', 'apple', 'store', 'demo', 'unit', '5pm', 'link']",Apple,Neutral
"['fast', 'society', 'ready', 'party', 'sxsw', 'exclusive', 'demo', 'video', 'link']",Apple,Neutral
"['forget', 'queue', 'mashable', 'google', 'party', 'best', 'option', '11pm', 'definitely', 'redlaser', 'party', 'chromeo']",Google,Neutral
"['ipad', '2', 'queue', 'epic', 'link']",Apple,Positive
"['quoi', 'de', 'neuf', 'sur', 'ûªs', 'new', 'blogger', 'official', 'blog', 'link']",Google,Neutral
"['android', 'developer', 'friend', 'hang', 'p', 'saturday', 'link', 'rt', 'fellow']",Google,Neutral
"['android', 'developer', 'meetup', 'hilton', 'link']",Google,Neutral
"['even', 'bother', 'buying', 'worth', '3g', 'ipad', 'trip', 'everywhere', 'probably', 'free', 'wifi']",Apple,Neutral
"['even', 'cabby', 'tech', 'savvy', 'iphone', 'streaming', 'twitter', 'link']",Apple,Positive
"['ever', 'seen', 'someone', 'pay', 'guy', 'wait', 'line', 'apple', 'device', 'yeah']",Apple,Neutral
"['everybody', 'r', 'grounlink', '2', 'dwnld', 'app', 'ride', 'limo', '10', 'austin', 'link', 'see', 'u', 'booth', '437']",Apple,Neutral
"['freaking', 'everyone', 'ipad', 'iphone', '4', 'mac', 'wow']",Apple,Positive
"['everywhere', 'apple', 'opening', 'store', 'austin', 'link']",Apple,Neutral
"['device', 'enough', 'go', 'apple', 'store', 'new', 'ipad', '2', 'link']",Apple,Neutral
"['2', 'review', 'seem', 'range', 'wait']",Apple,Positive
"['google', 'preview', 'updated', 'blogger', 'interface', 'link']",Google,Neutral
"['amazing', 'new', 'app', 'mobil', 'worker', 'link']",Apple,Positive
"['z28', 'curfew', 'damned', 'link', 'code', 'valid', 'p', '11']",Apple,Neutral
"['new', 'competition', 'link', 'q2', 'google', 'check', 'offer']",Google,Neutral
"['new', 'game', 'iphone', 'one', 'good', 'original', 'mike', 'punchout', 'link']",Apple,Neutral
"['love', 'new', 'ipad', '2', 'seems', 'much', 'faster', 'fluid', 'original', 'seems', 'natural', 'hold', 'excited', 'use', 'week']",Apple,Positive
"['love', 'new', 'iphone', 'case', 'featuring', 'rt', 'glad', 'got', 'case', 'link']",Apple,Positive
"['see', 'new', 'texas', 'observer', 'ipad', 'app', 'sheraton']",Apple,Neutral
"['awesome', 'new', 'version', 'iphone', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet', 'pls', 'rt']",Apple,Positive
"['fresh', 'brew', 'google', 'circle', 'launched', 'link']",Google,Neutral
"['easy', 'review', 'small', 'business', 'drive', 'google', 'place', 'link']",Google,Neutral
"['i32', 'news', 'good', 'news', 'link', 'code', 'valid', '59p', '11']",Apple,Neutral
"['hey', 'user', 'experience', 'people', 'manager', 'ux', 'ad', 'booth', 'front', 'ballroom']",Apple,Neutral
"['explaining', 'using', 'chartbeat', 'google', 'analytics']",Google,Neutral
"['festival', 'explorer', 'austin', 'edition', 'help', 'keep', 'track', 'sxsw', 'band', 'want', 'see', 'make', 'recommendation', 'link']",Apple,Neutral
"['exposing', 'horrendous', 'battery', 'life']",Apple,Negative
"['session', 'next', 'designing', 'ipad', 'interface', 'new', 'navigation', 'schema']",Apple,Neutral
"['going', 'able', 'get', 'content', 'back', 'sure', 'heard', 'right']",Google,Neutral
"['marissa', 'meyer', 'google', 'new', 'concept', 'power', 'link']",Google,Neutral
"['marissa', 'meyer', 'demoing', 'google', 'augmented', 'reality', 'link']",Google,Neutral
"['marissa', 'meyer', 'showing', 'hot', 'location', 'visuals', 'ski', 'slope', 'art', 'gallery', 'powered', 'google']",Google,Neutral
"['aaron', 'p', 'apps', 'feel', 'like', 'web', 'much', 'browser', 'ipad', 'neither', 'web', 'print']",Apple,Neutral
"['report', 'introducing', 'new', 'social', 'medium', 'platform', 'premature', 'hopefully', 'overly', 'optimistic', 'link']",Apple,Neutral
"['novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'aron', 'pilhofer', 'nyt', 'khoi', 'vinh', 'link']",Apple,Negative
"['kind', 'iphone', 'plugged', 'tree', 'salt', 'lick', 'link']",Apple,Neutral
"['day', 'one', 'coming', 'close', 'lot', 'good', 'stuff', 'looking', 'fwd', 'tomorrow', 'coolest', 'far', 'google', 'location', 'map', 'plan', 'feature']",Google,Positive
"['outside', 'panel', '75', 'people', 'skip', 'barely', 'get', 'anything', 'work', 'iphone', 'need', 'shrink', '10k', 'people']",Apple,Negative
"['free', 'stuff', 'alert', 'download', 'new', 'guide', 'free', 'week', 'link']",Apple,Neutral
"['imagine', 'every', 'company', '20', 'concept', 'like', 'google']",Google,Positive
"['need', 'ipad', 'charger', 'suggestion', 'kind', 'offer', 'peep']",Apple,Neutral
"['novelty', 'ipad', 'news', 'apps', 'fade', 'fast', 'among', 'delegate', 'link']",Apple,Negative
"['stuff', 'great', 'love', 'seeing', 'guy', 'think', 'outside', 'box', 'google', 'doodle']",Google,Positive
"['example', 'microformat', 'recipe', 'finder', 'google', 'week', 'ago', 'google', 'adapting', 'microformats']",Google,Neutral
"['picture', 'robot', 'created', 'hackerspace', 'party', 'link']",Google,Neutral
"['summary', 'twitter', 'stream', 'right', 'japan', 'omg', 'engadget', 'effing', 'republican', 'ipad', '2', 'alcohol']",Google,Neutral
"['end', 'line', 'one', 'block', 'away', 'apple', 'pop']",Apple,Neutral
"['sxsw', 'rt', 'last', 'day', 'get', 'austin', 'iphone', 'app', 'free', 'link']",Apple,Neutral
"['2', 'year', 'time', 'saved', 'every', 'day', 'people', 'qho', 'use', 'google', 'map', 'route', 'around', 'feature']",Google,Positive
"['pollak', 'much', 'trouble', 'sell', 'apple', 'duh']",Apple,Negative
"['circle', 'unveiled', 'today', 'link']",Google,Neutral
"['feature', 'iphone', 'week']",Apple,Positive
"['google', 'offering', 'reward', 'title', 'starting', 'response', 'via']",Google,Neutral
"['google', 'offering', 'reward', 'link']",Google,Neutral
"['google', 'offer', 'tested', 'latitude', 'mayer', 'say', 'test']",Google,Neutral
"['itunes', 'offer', 'free', 'sxsw', 'sampler', 'featuring', 'selection', '22', 'performer', 'link']",Apple,Neutral
"['kick', 'giving', 'away', 'ipad', '2', 'visit', 'fb', 'page', 'enter', 'link']",Apple,Positive
"['showing', 'ipad', '2', 'pretty', 'much', 'like', 'showing', 'puppy', 'anywhere', 'else', 'get', 'fawning', 'attention', 'dont', 'ha']",Apple,Positive
"['kicking', 'ipad', 'design', 'headache', 'josh', 'clark', 'crowded', 'room', 'first', 'session', 'standing', 'room']",Apple,Neutral
"['kicking', 'mingly', 'apple', 'tv', 'day', 'giveaway', 'register', 'win', 'link']",Apple,Neutral
"['kicking', 'day', 'checking', 'apple', 'pop', 'store']",Apple,Neutral
"['turning', 'twitter', 'forgotten']",Apple,Negative
"['showing', 'uzu', 'ipad', 'app']",Apple,Positive
"['kicking', 'w', 'talking', 'ipad', 'design', 'headache']",Apple,Negative
"['wifi', 'working', 'laptop', 'neither', '3g', 'iphone', 'grrr']",Apple,Negative
"['z20', 'verification', 'link', 'code', 'valid', '11']",Apple,Neutral
"['hope', 'filtering', 'intuitive', 'via', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link']",Google,Neutral
"['next', 'fin', 'serv', 'battle', 'v', 'apple', 'goog', 'mobile', 'operator', 'consumer', 'loyalty', 'ton', 'cash', 'v', 'bank']",Google,Neutral
"['u', 'find', 'ask', '4', 'eric', 'rt', 'looking', 'fwd', 'ipad', 'dj', 'dark', '2nite', 'link']",Apple,Neutral
"['crossing', 'finger', 'today', 'seems', 'hopeful', 'apple', 'store', 'sxsw', 'w', '23', 'others', 'link']",Apple,Neutral
"['fire', 'shot', 'reward', 'title', 'starting', 'austin', 'link']",Apple,Neutral
"['awesome', 'first', 'day', 'approved', 'new', 'app', 'go', 'download', 'check', 'blog', 'big', 'stereo']",Apple,Positive
"['flight', 'delayed', 'austin', 'networking', 'google', 'webby', 'award']",Google,Neutral
"['ipad', 'flight', 'wifi', 'sitting', 'behind', 'ready', 'shiner']",Apple,Positive
"['yet', 'fodder', 'panel', 'right', 'forget', 'gain', 'traction', 'europe', 'causing', 'issue', 'google', 'link']",Google,Neutral
"['good', 'app', 'party', 'people', 'party', 'crasher', 'rt', 'release', 'android', 'app', 'cluster', 'link']",Google,Positive
"['prepping', 'attending', 'without', 'iphone', 'dehumanizing', 'experience']",Apple,Positive
"['platform', 'concertgoers', 'launch', 'time', 'link', 'via']",Google,Neutral
"['platform', 'concertgoers', 'launch', 'android', 'app', 'time', 'sxsw', 'link']",Google,Neutral
"['platform', 'concertgoers', 'launch', 'android', 'app', 'time', 'sxsw', 'link', 'link']",Google,Neutral
"['platform', 'concertgoers', 'launch', 'android', 'app', 'time', 'sxsw', 'mashable', 'link']",Google,Positive
"['schedule', 'day', 'night', 'printed', 'synched', 'iphone']",Apple,Neutral
"['demoing', 'feedly', 'android', 'party', 'special', 'thanks', 'team', 'working', 'around', 'clock', 'get', 'beta', 'time']",Google,Neutral
"['queueing', 'ipads', 'instead', 'partying', 'honestly', 'geek', 'get', 'grip', 'rt', 'ipad', '2', 'take', 'video', 'link']",Apple,Neutral
"['ipad', '2', '3', 'week', 'w', 'ipad', 'since', 'gave', 'withdrawal']",Apple,Positive
"['grateful', 'aclu', 'google', 'earplug', 'right']",Google,Positive
"['grab', 'one', 'rt', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",Apple,Neutral
"['register', 'private', 'beta', 'win', 'apple', 'tv', 'visit', 'link', 'detail']",Apple,Neutral
"['line', 'apple', 'store', 'oddly', 'obnoxiously', 'long']",Apple,Neutral
"['line', 'apple', 'popup', 'store', 'stretch', 'around', 'block', 'guess', 'getting', 'ipad', '2', 'today']",Apple,Positive
"['big', 'line', 'google', 'bing', 'session', 'people', 'line', 'saying', 'one', 'ballroom']",Google,Positive
"['line', 'ipad', '2', 'link']",Apple,Neutral
"['line', 'ipad', '2', 'pop', 'apple', 'store', 'outlandish', 'entire', 'week']",Apple,Positive
"['life', 'get', 'ipad', 'sync', 'session', 'partial', 'iphone', 'fine', 'ipad', 'deciding', 'want']",Apple,Negative
"['google', 'tweet', 'rt', 'might', 'stupid', 'question', 'exactly']",Google,Neutral
"['founder', 'confirms', 'new', 'iphone', 'summer']",Apple,Neutral
"['foursquare', 'pushing', 'iphone', 'android', 'app', 'heavily', 'wish', 'gave', 'webos', 'client', 'equal', 'billing']",Google,Neutral
"['ze', 'frank', 'missed', 'childhood', 'walk', 'project', 'google', 'street', 'view', 'enables', 'stunning', 'revelation', 'link']",Google,Positive
"['free', 'featured', 'artist', 'sampler', 'itunes', 'link']",Apple,Neutral
"['friend', 'told', 'talking', 'smart', 'bike', 'check', 'google', 'prototype']",Google,Neutral
"['friend', 'austin', 'buffalo', 'new']",Apple,Positive
"['apple', 'plan', 'keep', 'austin', 'wired', 'opening', 'apple', 'store', 'link']",Apple,Neutral
"['liveblog', 'indie', 'game', 'development', 'survive', 'link']",Apple,Neutral
"['google', 'stood', '30', 'miins', 'answering', 'question', 'directly', 'including', 'two', 'pass', 'lol']",Google,Neutral
"['google', 'taking', 'mic']",Google,Neutral
"['learning', 'google', 'afternoon', 'woot', 'link']",Google,Positive
"['cab', 'ride', 'hell', 'get', 'apple', 'store', 'mall', 'sold', 'getting', 'dinner', 'figure', 'get', 'back', 'hotel']",Apple,Negative
"['saw', 'juan', 'juan', 'million', 'google', 'hotpot', 'party', 'getting', 'ice', 'cream', 'sandwich', 'awesome']",Google,Neutral
"['two', 'guy', 'google', 'doodle', 'team', 'talk', 'fun', 'making', 'homepage', 'pretty', 'link']",Google,Positive
"['ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'mashable', 'link']",Apple,Neutral
"['close', 'front', 'line', 'apple', 'popup', 'store']",Apple,Neutral
"['woman', 'front', 'housing', 'ipad', 'awesome']",Apple,Positive
"['frontend', 'dev', 'talk', 'way', 'turned', 'head', 'far', 'could', 'see', 'single', 'device', 'cor']",Apple,Positive
"['delightful', 'reprieve', 'spot', 'something', 'plugged', 'ipad', 'flat', 'iron', 'bless', 'lady', 'friend', 'bless']",Apple,Neutral
"['could', 'fun', 'provide', 'w', 'fictitious', 'party', 'giveaway', 'wtf', 'apple', 'giving', 'away', 'ipad', '2', 'ihop']",Apple,Neutral
"['fyi', 'rt', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",Apple,Neutral
"['fyi', 'past', 'u', 'op', 'met', 'citeren', 'google', 'launching', 'product', 'link']",Google,Neutral
"['installing', 'android', 'get', 'vip', 'pedicab', 'treatment']",Google,Positive
"['giving', '100', 'next', 'person', 'come', 'tell', 'cool', 'android', 'look', 'around', 'look', 'hard']",Google,Positive
"['navigating', 'crowded', 'party', 'suck', 'way', 'worse', 'everyone', 'walk', 'around', 'face', 'iphone']",Apple,Negative
"['nice', 'able', 'use', 'usb', 'charging', 'cord', 'plug', 'add', 'juice', 'iphone']",Apple,Positive
"['best', 'thing', 'abt', '1', 'sherry', 'patio', 'plenty', 'free', 'parking', 'min', 'n', 'mess', 'link']",Apple,Neutral
"['best', 'thing', 'abt', 'bad', 'as', 'brunch', 'w', 'patio', 'plenty', 'free', 'parking', 'min', 'n', 'mess', 'link']",Apple,Neutral
"['best', 'thing', 'abt', 'great', 'food', 'drink', 'w', 'patio', 'plenty', 'free', 'parking', 'min', 'n', 'mess', 'link']",Google,Neutral
"['best', 'thing', 'abt', 'proper', 'cocktail', 'w', 'patio', 'plenty', 'free', 'parking', 'min', 'n', 'mess', 'link']",Apple,Neutral
"['admits', 'iphone', 'app', 'wordpress', 'good', 'yet', 'true', 'respect', 'honesty', 'awareness']",Apple,Negative
"['walking', 'around', 'staring', 'iphone', '4', 'like', 'everyone', 'else']",Apple,Neutral
"['looking', 'around', 'sxswi', 'would', 'think', 'apple', 'tech', 'company', 'existence']",Apple,Neutral
"['notetaking', 'bingo', 'pull', 'ipad', '2', 'moleskin']",Apple,Neutral
"['big', 'buzz', 'year', 'ipad', '2', 'course', 'group', 'chat', 'text', 'service', 'like', 'group', 'yobongo', 'know']",Apple,Positive
"['installing', 'geoloqi', 'android', 'track', 'movement', 'link']",Google,Neutral
"['best', 'thing', 'heard', 'long', 'actually', 'gave', 'ipad', '2', 'money', 'relief']",Apple,Neutral
"['best', 'thing', 'heard', 'weekend', 'gave', 'ipad', '2', 'money', 'relief', 'need', '2']",Apple,Negative
"['best', 'thing', 'heard', 'weekend', 'gave', 'ipad', '2', 'money', 'relief', 'need', 'ipad', '2']",Apple,Neutral
"['whoa', 'hang', 'saw', 'someone', 'without', 'iphone']",Apple,Neutral
"['surprising', 'surprising', 'type', 'iphone', 'perfectly', 'autocorrect', 'nothin']",Apple,Neutral
"['pc', 'mag', 'say', 'hold', 'breath', 'launching', 'slowly', 'link']",Google,Neutral
"['announcing', 'sxsw', 'quotables', 'feed', 'hottest', 'quote', 'sign', 'win', 'ipad', '2', 'link']",Apple,Neutral
"['regretting', 'bring', 'ipad', 'seeing', 'lot', 'time', 'would', 'useful', 'especially', 'battery', 'life']",Apple,Positive
"['loving', 'apple', 'downtown', 'office', 'long', 'last', 'u', 'local', 'link', 'link']",Apple,Positive
"['eyeing', 'grilled', 'cheese', 'stand', 'session', 'mom', 'ipad', 'designing', 'boomer']",Apple,Neutral
"['hoping', 'pull', 'family', 'card', 'love', 'tonight', 'think', 'tried', 'late']",Apple,Neutral
"['publishing', 'website', 'try', 'mpact', 'app', 'iphone']",Apple,Neutral
"['navigating', 'trade', 'show', 'difficult', 'lot', 'jackass', 'walking', 'playing', 'new', 'ipad', 'nasty', 'ask', 'em', 'move']",Apple,Neutral
"['lining', 'get', 'ipad', '2', 'apple', 'pop', 'store', 'much', 'long', 'line']",Apple,Positive
"['collecting', 'value', 'user', 'us', 'software', 'hardware', 'amazon', 'google']",Google,Neutral
"['refreshing', 'liveley', 'informative', 'talk', 'game', 'design', 'mechanic']",Apple,Neutral
"['apple', 'fanboy', 'manage', 'come', 'home', 'without', 'ipad', '2', 'suspense', 'intense', 'intense', 'suspense']",Apple,Positive
"['galaxy', 'ii', 'show', 'wood', 'event', 'link']",Apple,Neutral
"['childish', 'gambino', 'dmi', 'house', 'eating', 'bother', 'looked', 'good', 'location', 'link']",Google,Neutral
"['extremely', 'packed', 'house', 'panel', 'q', 'google', 'bing', 'website', 'ranking']",Google,Neutral
"['stay', 'charged', 'visit', 'mophie', 'booth', 'great', 'deal', 'juice', 'pack', 'ur', 'iphone', 'stay', 'tuned', 'flash', 'giveaway']",Apple,Positive
"['changed', 'mind', 'need', 'ipad', 'need', 'wider', 'screen', 'detect', 'zombie']",Apple,Positive
"['nieuwe', 'regel', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']",Google,Positive
"['apple', 'genius', 'pun', 'intended', 'check', 'link']",Apple,Positive
"['genius', 'rt', 'may', 'actually', 'buy', 'ipad', '2', 'tomorrow', 'apple', 'temporary', 'store', 'downtown', 'austin']",Apple,Positive
"['get', 'ice', 'cream', 'get', 'comfortable']",Apple,Neutral
"['well', 'forget', 'right', 'gonna', 'focus', 'getting', 'shinmy', 'new', 'ipad', '40min', 'apple', 'make', 'happy', 'nfl']",Apple,Positive
"['forget', 'tomorrow', 'music', 'tech', 'category', 'download', 'android', 'iphone', 'app', 'show']",Apple,Neutral
"['forget', 'music', 'link']",Apple,Neutral
"['forget', 'come', 'q', 'ranking', 'panel', 'mon', 'pm', 'link']",Google,Neutral
"['get', 'tattoo', 'free', 'ipad', '2', 'link', 'heard', 'mini', 'cooper', 'would', 'let', 'go', 'kidney']",Apple,Neutral
"['getting', 'new', 'ipad', 'flash', 'apple', 'store', 'link']",Apple,Positive
"['getting', 'ready', 'listening', 'party', 'podcasts', 'link']",Apple,Neutral
"['really', 'digging', 'austin', 'especially', 'east', 'side', 'stopped', 'apple', 'size', 'head', 'great', 'buzz']",Apple,Neutral
"['google', 'goggles', 'location', 'could', 'tell', 'example', 'history', 'building', 'looking']",Google,Positive
"['google', 'goggles', 'may', 'new', 'fave', 'thing']",Google,Positive
"['rough', 'calculation', 'beard', 'ipad', 'ratio', 'sxsw']",Apple,Neutral
"['monday', 'night', 'win', 'ipad', 'link']",Apple,Neutral
"['google', 'might', 'launch', 'circle', 'today', 'link']",Google,Neutral
"['google', 'might', 'launching', 'social', 'network', 'called', 'circle', 'course', 'link']",Google,Neutral
"['right', 'wow', 'rt', 'wiebe', 'walking', 'conceptual', 'graphing', 'link', 'loving']",Apple,Neutral
"['food', '4thought', 'juxtaposed', 'ipad', 'rocking', 'lybian', 'rebel', 'thwarted', 'gorgeous', 'day', 'la', 'japan', 'reeling']",Apple,Positive
"['want', 'new', 'camera', 'app', 'link']",Google,Neutral
"['want', 'new', 'camera', 'app', 'although', 'android', 'adoption', 'link']",Google,Positive
"['quit', 'fighting', 'apple', 'store', 'sxsw', 'w', '59', 'others', 'link']",Apple,Positive
"['google', 'engineer', 'said', 'search', 'personalizing', 'experience', 'scary', 'making', 'relevant', 'people']",Google,Neutral
